# Generic MM-derived Ramachandran table for oligo-urea L-alanine, at pre-proline
# positions.  Data created by Tim Craven (twcraven@uw.edu) on 19 Sept 2017.  Added
# to Rosetta by Vikram K. Mulligan (vmullig@uw.edu) on 26 Sept 2017.
@N_MAINCHAIN_TORSIONS 3
@N_MAINCHAIN_TORSIONS_TOTAL 4
@MAINCHAIN_TORSIONS_PROVIDED 1 2 3
@DIMENSIONS 36 36 36
@OFFSETS 5 5 5
#Resname	phi	theta	psi	probability	-log(prob)
GENERIC_OLIGOUREA_ALA	-30 	-150 	-40 	4.64354425783e-15 	33.0032984716
GENERIC_OLIGOUREA_ALA	-30 	-150 	-30 	7.48144305523e-32 	71.6702972806
GENERIC_OLIGOUREA_ALA	-30 	-150 	-20 	5.57758978047e-51 	115.713082999
GENERIC_OLIGOUREA_ALA	-30 	-150 	-10 	2.63055231148e-66 	151.003422309
GENERIC_OLIGOUREA_ALA	-30 	-150 	0 	1.14188634567e-76 	174.863785483
GENERIC_OLIGOUREA_ALA	-30 	-150 	10 	4.45106578709e-84 	191.924004241
GENERIC_OLIGOUREA_ALA	-30 	-150 	20 	3.86304316805e-85 	194.368277646
GENERIC_OLIGOUREA_ALA	-30 	-150 	30 	9.37267066217e-78 	177.363839175
GENERIC_OLIGOUREA_ALA	-30 	-150 	40 	9.12187219234e-63 	142.852185791
GENERIC_OLIGOUREA_ALA	-30 	-150 	50 	3.40379843803e-42 	95.4836819101
GENERIC_OLIGOUREA_ALA	-30 	-150 	60 	2.25783028657e-25 	56.7502230229
GENERIC_OLIGOUREA_ALA	-30 	-150 	70 	4.27491611179e-12 	26.1782566367
GENERIC_OLIGOUREA_ALA	-30 	-150 	80 	3.02668407826e-07 	15.0106279943
GENERIC_OLIGOUREA_ALA	-30 	-150 	90 	1.75204239521e-06 	13.2547283676
GENERIC_OLIGOUREA_ALA	-30 	-150 	100 	1.83236388927e-06 	13.2099036819
GENERIC_OLIGOUREA_ALA	-30 	-150 	110 	1.30851850893e-06 	13.5466149699
GENERIC_OLIGOUREA_ALA	-30 	-150 	120 	1.01741692605e-06 	13.7982435681
GENERIC_OLIGOUREA_ALA	-30 	-150 	130 	1.08980706531e-06 	13.7295098817
GENERIC_OLIGOUREA_ALA	-30 	-150 	140 	1.57373699019e-06 	13.3620575184
GENERIC_OLIGOUREA_ALA	-30 	-150 	150 	2.51091515232e-06 	12.8948632688
GENERIC_OLIGOUREA_ALA	-30 	-150 	160 	3.69802889982e-06 	12.50771061
GENERIC_OLIGOUREA_ALA	-30 	-150 	170 	4.66847518632e-06 	12.2746780522
GENERIC_OLIGOUREA_ALA	-30 	-150 	180 	5.02043290333e-06 	12.2019943923
GENERIC_OLIGOUREA_ALA	-30 	-140 	-180 	2.6075707427e-06 	12.85709152
GENERIC_OLIGOUREA_ALA	-30 	-140 	-170 	2.39263852189e-06 	12.9431138169
GENERIC_OLIGOUREA_ALA	-30 	-140 	-160 	1.87482888994e-06 	13.1869931614
GENERIC_OLIGOUREA_ALA	-30 	-140 	-150 	1.25955100397e-06 	13.5847552466
GENERIC_OLIGOUREA_ALA	-30 	-140 	-140 	7.76405928401e-07 	14.0685903499
GENERIC_OLIGOUREA_ALA	-30 	-140 	-130 	5.23455623467e-07 	14.4628135792
GENERIC_OLIGOUREA_ALA	-30 	-140 	-120 	4.76792724428e-07 	14.5561839805
GENERIC_OLIGOUREA_ALA	-30 	-140 	-110 	6.2274226983e-07 	14.2891330958
GENERIC_OLIGOUREA_ALA	-30 	-140 	-100 	9.89068862855e-07 	13.826501879
GENERIC_OLIGOUREA_ALA	-30 	-140 	-90 	1.48028964523e-06 	13.4232727831
GENERIC_OLIGOUREA_ALA	-30 	-140 	-80 	1.64399449729e-06 	13.3183816085
GENERIC_OLIGOUREA_ALA	-30 	-140 	-70 	9.51130735371e-07 	13.8656143124
GENERIC_OLIGOUREA_ALA	-30 	-140 	-60 	8.46857004497e-08 	16.2843190754
GENERIC_OLIGOUREA_ALA	-30 	-140 	-50 	8.04973480157e-13 	27.8479670619
GENERIC_OLIGOUREA_ALA	-30 	-140 	-40 	3.29669739472e-27 	60.976876333
GENERIC_OLIGOUREA_ALA	-30 	-140 	-30 	6.64222990916e-47 	106.328051634
GENERIC_OLIGOUREA_ALA	-30 	-140 	-20 	3.16550872087e-64 	146.213132176
GENERIC_OLIGOUREA_ALA	-30 	-140 	-10 	5.14303107983e-77 	175.661409551
GENERIC_OLIGOUREA_ALA	-30 	-140 	0 	1.04216893746e-87 	200.283599032
GENERIC_OLIGOUREA_ALA	-30 	-140 	10 	2.42250994543e-92 	210.953024385
GENERIC_OLIGOUREA_ALA	-30 	-140 	20 	4.02088952419e-88 	201.235985031
GENERIC_OLIGOUREA_ALA	-30 	-140 	30 	1.35382046341e-75 	172.390951406
GENERIC_OLIGOUREA_ALA	-30 	-140 	40 	4.77272481857e-56 	127.381847825
GENERIC_OLIGOUREA_ALA	-30 	-140 	50 	1.33411432661e-38 	87.2099658878
GENERIC_OLIGOUREA_ALA	-30 	-140 	60 	9.13895374852e-22 	48.4443261365
GENERIC_OLIGOUREA_ALA	-30 	-140 	70 	1.24424430331e-10 	22.8073225696
GENERIC_OLIGOUREA_ALA	-30 	-140 	80 	3.64149735708e-07 	14.8257006921
GENERIC_OLIGOUREA_ALA	-30 	-140 	90 	1.12707403217e-06 	13.6958856355
GENERIC_OLIGOUREA_ALA	-30 	-140 	100 	1.03278220395e-06 	13.7832542284
GENERIC_OLIGOUREA_ALA	-30 	-140 	110 	7.10990398838e-07 	14.156606911
GENERIC_OLIGOUREA_ALA	-30 	-140 	120 	5.44714549476e-07 	14.4230039419
GENERIC_OLIGOUREA_ALA	-30 	-140 	130 	5.79653438349e-07 	14.3608354321
GENERIC_OLIGOUREA_ALA	-30 	-140 	140 	8.3337079614e-07 	13.9977871604
GENERIC_OLIGOUREA_ALA	-30 	-140 	150 	1.32395272593e-06 	13.5348888066
GENERIC_OLIGOUREA_ALA	-30 	-140 	160 	1.9405282793e-06 	13.152550313
GENERIC_OLIGOUREA_ALA	-30 	-140 	170 	2.43691090461e-06 	12.9247793434
GENERIC_OLIGOUREA_ALA	-30 	-140 	180 	2.60757074371e-06 	12.8570915196
GENERIC_OLIGOUREA_ALA	-30 	-130 	-180 	5.52423570515e-07 	14.408950747
GENERIC_OLIGOUREA_ALA	-30 	-130 	-170 	5.05346843102e-07 	14.4980208254
GENERIC_OLIGOUREA_ALA	-30 	-130 	-160 	3.95372121158e-07 	14.7434384366
GENERIC_OLIGOUREA_ALA	-30 	-130 	-150 	2.6545891371e-07 	15.1418057589
GENERIC_OLIGOUREA_ALA	-30 	-130 	-140 	1.63603444484e-07 	15.6258203587
GENERIC_OLIGOUREA_ALA	-30 	-130 	-130 	1.10248404522e-07 	16.0205297942
GENERIC_OLIGOUREA_ALA	-30 	-130 	-120 	1.00202033958e-07 	16.1160773495
GENERIC_OLIGOUREA_ALA	-30 	-130 	-110 	1.2987716063e-07 	15.8566767514
GENERIC_OLIGOUREA_ALA	-30 	-130 	-100 	2.0115691134e-07 	15.41918058
GENERIC_OLIGOUREA_ALA	-30 	-130 	-90 	2.78688155055e-07 	15.0931724041
GENERIC_OLIGOUREA_ALA	-30 	-130 	-80 	2.46486521298e-07 	15.2159585253
GENERIC_OLIGOUREA_ALA	-30 	-130 	-70 	6.27575022081e-08 	16.583987709
GENERIC_OLIGOUREA_ALA	-30 	-130 	-60 	6.75842774682e-11 	23.4176457418
GENERIC_OLIGOUREA_ALA	-30 	-130 	-50 	1.70578669335e-22 	50.1228456378
GENERIC_OLIGOUREA_ALA	-30 	-130 	-40 	8.69777134953e-41 	92.2429219866
GENERIC_OLIGOUREA_ALA	-30 	-130 	-30 	3.96772675325e-59 	134.474327162
GENERIC_OLIGOUREA_ALA	-30 	-130 	-20 	7.56039322405e-74 	168.368373679
GENERIC_OLIGOUREA_ALA	-30 	-130 	-10 	3.39679557737e-87 	199.102070581
GENERIC_OLIGOUREA_ALA	-30 	-130 	0 	1.88544077851e-95 	218.111422206
GENERIC_OLIGOUREA_ALA	-30 	-130 	10 	4.20958148496e-95 	217.308220601
GENERIC_OLIGOUREA_ALA	-30 	-130 	20 	8.18782012592e-86 	195.919670298
GENERIC_OLIGOUREA_ALA	-30 	-130 	30 	1.57534464091e-68 	156.121312256
GENERIC_OLIGOUREA_ALA	-30 	-130 	40 	2.88097564998e-51 	116.373710739
GENERIC_OLIGOUREA_ALA	-30 	-130 	50 	1.35704979295e-33 	75.6799949952
GENERIC_OLIGOUREA_ALA	-30 	-130 	60 	6.27462278814e-18 	39.6100183041
GENERIC_OLIGOUREA_ALA	-30 	-130 	70 	3.23542325044e-09 	19.5491060828
GENERIC_OLIGOUREA_ALA	-30 	-130 	80 	1.69034878526e-07 	15.5931607615
GENERIC_OLIGOUREA_ALA	-30 	-130 	90 	2.97957017956e-07 	15.0263165959
GENERIC_OLIGOUREA_ALA	-30 	-130 	100 	2.41967014886e-07 	15.2344644222
GENERIC_OLIGOUREA_ALA	-30 	-130 	110 	1.5991367552e-07 	15.6486316953
GENERIC_OLIGOUREA_ALA	-30 	-130 	120 	1.20344466583e-07 	15.9329076515
GENERIC_OLIGOUREA_ALA	-30 	-130 	130 	1.26826245833e-07 	15.8804478303
GENERIC_OLIGOUREA_ALA	-30 	-130 	140 	1.8099559128e-07 	15.5247931635
GENERIC_OLIGOUREA_ALA	-30 	-130 	150 	2.85557867311e-07 	15.0688211408
GENERIC_OLIGOUREA_ALA	-30 	-130 	160 	4.15698841795e-07 	14.6933047768
GENERIC_OLIGOUREA_ALA	-30 	-130 	170 	5.1878360061e-07 	14.4717789952
GENERIC_OLIGOUREA_ALA	-30 	-130 	180 	5.5242357082e-07 	14.4089507465
GENERIC_OLIGOUREA_ALA	-30 	-120 	-180 	2.63401368795e-08 	17.452171944
GENERIC_OLIGOUREA_ALA	-30 	-120 	-170 	2.40380601032e-08 	17.5436274251
GENERIC_OLIGOUREA_ALA	-30 	-120 	-160 	1.87815208099e-08 	17.7903923862
GENERIC_OLIGOUREA_ALA	-30 	-120 	-150 	1.26012897646e-08 	18.189466666
GENERIC_OLIGOUREA_ALA	-30 	-120 	-140 	7.76428786329e-09 	18.6737310957
GENERIC_OLIGOUREA_ALA	-30 	-120 	-130 	5.22949942298e-09 	19.0689502761
GENERIC_OLIGOUREA_ALA	-30 	-120 	-120 	4.74074134084e-09 	19.1670723124
GENERIC_OLIGOUREA_ALA	-30 	-120 	-110 	6.08091217395e-09 	18.9181111236
GENERIC_OLIGOUREA_ALA	-30 	-120 	-100 	9.09179501694e-09 	18.5158934766
GENERIC_OLIGOUREA_ALA	-30 	-120 	-90 	1.13410955498e-08 	18.294832934
GENERIC_OLIGOUREA_ALA	-30 	-120 	-80 	7.01048757484e-09 	18.7758585841
GENERIC_OLIGOUREA_ALA	-30 	-120 	-70 	2.94443822391e-10 	21.9459328869
GENERIC_OLIGOUREA_ALA	-30 	-120 	-60 	5.60226733395e-18 	39.723360277
GENERIC_OLIGOUREA_ALA	-30 	-120 	-50 	1.24427176209e-32 	73.4641725471
GENERIC_OLIGOUREA_ALA	-30 	-120 	-40 	1.6324687057e-51 	116.94174633
GENERIC_OLIGOUREA_ALA	-30 	-120 	-30 	1.15536720868e-67 	154.128783008
GENERIC_OLIGOUREA_ALA	-30 	-120 	-20 	4.76183851362e-83 	189.553928882
GENERIC_OLIGOUREA_ALA	-30 	-120 	-10 	6.0548778639e-95 	216.944719629
GENERIC_OLIGOUREA_ALA	-30 	-120 	0 	1.42907413728e-98 	225.296312335
GENERIC_OLIGOUREA_ALA	-30 	-120 	10 	1.77550254711e-92 	211.263745047
GENERIC_OLIGOUREA_ALA	-30 	-120 	20 	1.57520580068e-78 	179.147251323
GENERIC_OLIGOUREA_ALA	-30 	-120 	30 	6.235004876e-63 	143.232681497
GENERIC_OLIGOUREA_ALA	-30 	-120 	40 	1.47629104906e-45 	103.22679629
GENERIC_OLIGOUREA_ALA	-30 	-120 	50 	2.09464036073e-26 	59.1278305447
GENERIC_OLIGOUREA_ALA	-30 	-120 	60 	6.15483658252e-14 	30.418953093
GENERIC_OLIGOUREA_ALA	-30 	-120 	70 	2.46567785727e-09 	19.8207990744
GENERIC_OLIGOUREA_ALA	-30 	-120 	80 	1.40944884734e-08 	18.0774820044
GENERIC_OLIGOUREA_ALA	-30 	-120 	90 	1.72553494287e-08 	17.8751436297
GENERIC_OLIGOUREA_ALA	-30 	-120 	100 	1.27434735602e-08 	18.178246574
GENERIC_OLIGOUREA_ALA	-30 	-120 	110 	8.11954211619e-09 	18.628992074
GENERIC_OLIGOUREA_ALA	-30 	-120 	120 	6.00890495993e-09 	18.930023308
GENERIC_OLIGOUREA_ALA	-30 	-120 	130 	6.26426695333e-09 	18.8884042621
GENERIC_OLIGOUREA_ALA	-30 	-120 	140 	8.86001223805e-09 	18.5417176911
GENERIC_OLIGOUREA_ALA	-30 	-120 	150 	1.38619533462e-08 	18.094117919
GENERIC_OLIGOUREA_ALA	-30 	-120 	160 	2.00256977237e-08 	17.726249502
GENERIC_OLIGOUREA_ALA	-30 	-120 	170 	2.4838442576e-08 	17.5108732801
GENERIC_OLIGOUREA_ALA	-30 	-120 	180 	2.63401368974e-08 	17.4521719433
GENERIC_OLIGOUREA_ALA	-30 	-110 	-180 	4.42439836063e-10 	21.5387166244
GENERIC_OLIGOUREA_ALA	-30 	-110 	-170 	4.02623084663e-10 	21.6330202654
GENERIC_OLIGOUREA_ALA	-30 	-110 	-160 	3.13971878282e-10 	21.8817176936
GENERIC_OLIGOUREA_ALA	-30 	-110 	-150 	2.10469325053e-10 	22.2816811976
GENERIC_OLIGOUREA_ALA	-30 	-110 	-140 	1.29693793263e-10 	22.7658448803
GENERIC_OLIGOUREA_ALA	-30 	-110 	-130 	8.73718936506e-11 	23.1608474679
GENERIC_OLIGOUREA_ALA	-30 	-110 	-120 	7.90416762432e-11 	23.2610458552
GENERIC_OLIGOUREA_ALA	-30 	-110 	-110 	1.00291219914e-10 	23.022942963
GENERIC_OLIGOUREA_ALA	-30 	-110 	-100 	1.44333171909e-10 	22.658896795
GENERIC_OLIGOUREA_ALA	-30 	-110 	-90 	1.59545760674e-10 	22.5586903341
GENERIC_OLIGOUREA_ALA	-30 	-110 	-80 	5.67675522938e-11 	23.5920562159
GENERIC_OLIGOUREA_ALA	-30 	-110 	-70 	3.51172815513e-14 	30.9800830337
GENERIC_OLIGOUREA_ALA	-30 	-110 	-60 	1.29969266938e-24 	54.9999144035
GENERIC_OLIGOUREA_ALA	-30 	-110 	-50 	2.38337162989e-41 	93.5374726764
GENERIC_OLIGOUREA_ALA	-30 	-110 	-40 	2.74341288008e-58 	132.540732672
GENERIC_OLIGOUREA_ALA	-30 	-110 	-30 	3.87631355191e-75 	171.338997388
GENERIC_OLIGOUREA_ALA	-30 	-110 	-20 	3.38048256575e-90 	206.014639899
GENERIC_OLIGOUREA_ALA	-30 	-110 	-10 	3.97700858605e-97 	221.970224095
GENERIC_OLIGOUREA_ALA	-30 	-110 	0 	3.45197318238e-95 	217.50663783
GENERIC_OLIGOUREA_ALA	-30 	-110 	10 	6.38156995531e-85 	193.866318763
GENERIC_OLIGOUREA_ALA	-30 	-110 	20 	1.50642071895e-71 	163.07380515
GENERIC_OLIGOUREA_ALA	-30 	-110 	30 	1.52910436781e-55 	126.217497931
GENERIC_OLIGOUREA_ALA	-30 	-110 	40 	1.83464591791e-36 	82.2862118452
GENERIC_OLIGOUREA_ALA	-30 	-110 	50 	3.9291246297e-20 	44.6832851993
GENERIC_OLIGOUREA_ALA	-30 	-110 	60 	4.14553639231e-12 	26.2089889286
GENERIC_OLIGOUREA_ALA	-30 	-110 	70 	1.44086962847e-10 	22.66060409
GENERIC_OLIGOUREA_ALA	-30 	-110 	80 	3.24350348904e-10 	21.8491968606
GENERIC_OLIGOUREA_ALA	-30 	-110 	90 	3.23887567212e-10 	21.8506246751
GENERIC_OLIGOUREA_ALA	-30 	-110 	100 	2.2546221094e-10 	22.21286855
GENERIC_OLIGOUREA_ALA	-30 	-110 	110 	1.41298201848e-10 	22.6801485521
GENERIC_OLIGOUREA_ALA	-30 	-110 	120 	1.04065468992e-10 	22.9860009053
GENERIC_OLIGOUREA_ALA	-30 	-110 	130 	1.08121850954e-10 	22.9477622752
GENERIC_OLIGOUREA_ALA	-30 	-110 	140 	1.52244686628e-10 	22.6055321089
GENERIC_OLIGOUREA_ALA	-30 	-110 	150 	2.36721556692e-10 	22.1641365318
GENERIC_OLIGOUREA_ALA	-30 	-110 	160 	3.39670152235e-10 	21.8030461097
GENERIC_OLIGOUREA_ALA	-30 	-110 	170 	4.18911680601e-10 	21.5933610044
GENERIC_OLIGOUREA_ALA	-30 	-110 	180 	4.42439836425e-10 	21.5387166236
GENERIC_OLIGOUREA_ALA	-30 	-100 	-180 	4.8692223344e-11 	23.7455017835
GENERIC_OLIGOUREA_ALA	-30 	-100 	-170 	4.4157800663e-11 	23.843251519
GENERIC_OLIGOUREA_ALA	-30 	-100 	-160 	3.43664575583e-11 	24.0939400982
GENERIC_OLIGOUREA_ALA	-30 	-100 	-150 	2.30296174604e-11 	24.4942400127
GENERIC_OLIGOUREA_ALA	-30 	-100 	-140 	1.42056504078e-11 	24.9773813144
GENERIC_OLIGOUREA_ALA	-30 	-100 	-130 	9.58386293003e-12 	25.3709403766
GENERIC_OLIGOUREA_ALA	-30 	-100 	-120 	8.66383835745e-12 	25.4718632632
GENERIC_OLIGOUREA_ALA	-30 	-100 	-110 	1.08917157366e-11 	25.2430186398
GENERIC_OLIGOUREA_ALA	-30 	-100 	-100 	1.51764331991e-11 	24.9112773387
GENERIC_OLIGOUREA_ALA	-30 	-100 	-90 	1.47148619084e-11 	24.9421631187
GENERIC_OLIGOUREA_ALA	-30 	-100 	-80 	2.41048509499e-12 	26.7511931045
GENERIC_OLIGOUREA_ALA	-30 	-100 	-70 	8.1384937591e-18 	39.3499265529
GENERIC_OLIGOUREA_ALA	-30 	-100 	-60 	1.28370352603e-29 	66.525218417
GENERIC_OLIGOUREA_ALA	-30 	-100 	-50 	8.74189121537e-46 	103.750787725
GENERIC_OLIGOUREA_ALA	-30 	-100 	-40 	8.70848107733e-63 	142.898563471
GENERIC_OLIGOUREA_ALA	-30 	-100 	-30 	2.50787725591e-80 	183.287370759
GENERIC_OLIGOUREA_ALA	-30 	-100 	-20 	8.20067928746e-91 	207.431026472
GENERIC_OLIGOUREA_ALA	-30 	-100 	-10 	6.28121531021e-93 	212.302850166
GENERIC_OLIGOUREA_ALA	-30 	-100 	0 	2.7271091739e-86 	197.01907586
GENERIC_OLIGOUREA_ALA	-30 	-100 	10 	1.06879819962e-75 	172.627347135
GENERIC_OLIGOUREA_ALA	-30 	-100 	20 	6.49622660609e-62 	140.889054279
GENERIC_OLIGOUREA_ALA	-30 	-100 	30 	3.61049534961e-44 	100.029899113
GENERIC_OLIGOUREA_ALA	-30 	-100 	40 	1.6472762139e-25 	57.0655041804
GENERIC_OLIGOUREA_ALA	-30 	-100 	50 	9.5721635714e-15 	32.2799171365
GENERIC_OLIGOUREA_ALA	-30 	-100 	60 	3.44434809085e-12 	26.3942864628
GENERIC_OLIGOUREA_ALA	-30 	-100 	70 	1.86278553711e-11 	24.7063630549
GENERIC_OLIGOUREA_ALA	-30 	-100 	80 	3.1096797773e-11 	24.1939162675
GENERIC_OLIGOUREA_ALA	-30 	-100 	90 	3.03483264531e-11 	24.2182797415
GENERIC_OLIGOUREA_ALA	-30 	-100 	100 	2.19304191665e-11 	24.5431464398
GENERIC_OLIGOUREA_ALA	-30 	-100 	110 	1.44673979943e-11 	24.9591234122
GENERIC_OLIGOUREA_ALA	-30 	-100 	120 	1.11376541418e-11 	25.2206894833
GENERIC_OLIGOUREA_ALA	-30 	-100 	130 	1.19161904078e-11 	25.153123102
GENERIC_OLIGOUREA_ALA	-30 	-100 	140 	1.69780028536e-11 	24.7991025595
GENERIC_OLIGOUREA_ALA	-30 	-100 	150 	2.64295826729e-11 	24.3565371773
GENERIC_OLIGOUREA_ALA	-30 	-100 	160 	3.77664347173e-11 	23.9996003782
GENERIC_OLIGOUREA_ALA	-30 	-100 	170 	4.63210012505e-11 	23.795425667
GENERIC_OLIGOUREA_ALA	-30 	-100 	180 	4.86922233921e-11 	23.7455017825
GENERIC_OLIGOUREA_ALA	-30 	-90 	-180 	5.15094651753e-11 	23.6892555353
GENERIC_OLIGOUREA_ALA	-30 	-90 	-170 	4.65677683637e-11 	23.7901124801
GENERIC_OLIGOUREA_ALA	-30 	-90 	-160 	3.61990497237e-11 	24.0419882482
GENERIC_OLIGOUREA_ALA	-30 	-90 	-150 	2.42725336932e-11 	24.4416757055
GENERIC_OLIGOUREA_ALA	-30 	-90 	-140 	1.50012109561e-11 	24.9228901877
GENERIC_OLIGOUREA_ALA	-30 	-90 	-130 	1.01458629511e-11 	25.3139550846
GENERIC_OLIGOUREA_ALA	-30 	-90 	-120 	9.18129510171e-12 	25.4138528426
GENERIC_OLIGOUREA_ALA	-30 	-90 	-110 	1.14801280075e-11 	25.1904035746
GENERIC_OLIGOUREA_ALA	-30 	-90 	-100 	1.56474566235e-11 	24.8807127282
GENERIC_OLIGOUREA_ALA	-30 	-90 	-90 	1.35396696671e-11 	25.0253972456
GENERIC_OLIGOUREA_ALA	-30 	-90 	-80 	1.21643518946e-12 	27.4350965103
GENERIC_OLIGOUREA_ALA	-30 	-90 	-70 	8.95614913599e-19 	41.5567764162
GENERIC_OLIGOUREA_ALA	-30 	-90 	-60 	5.55599750609e-32 	71.9678449998
GENERIC_OLIGOUREA_ALA	-30 	-90 	-50 	8.42172094359e-48 	108.393270269
GENERIC_OLIGOUREA_ALA	-30 	-90 	-40 	2.0574121377e-66 	151.249167188
GENERIC_OLIGOUREA_ALA	-30 	-90 	-30 	1.33558074159e-79 	181.614856137
GENERIC_OLIGOUREA_ALA	-30 	-90 	-20 	4.46599045609e-85 	194.223241888
GENERIC_OLIGOUREA_ALA	-30 	-90 	-10 	4.04304025082e-82 	187.414980679
GENERIC_OLIGOUREA_ALA	-30 	-90 	0 	5.99234554874e-75 	170.903399062
GENERIC_OLIGOUREA_ALA	-30 	-90 	10 	3.66387136486e-64 	146.066925613
GENERIC_OLIGOUREA_ALA	-30 	-90 	20 	5.6322626513e-49 	111.098158303
GENERIC_OLIGOUREA_ALA	-30 	-90 	30 	2.50270521449e-30 	68.1601805572
GENERIC_OLIGOUREA_ALA	-30 	-90 	40 	7.87332160898e-18 	39.3830516409
GENERIC_OLIGOUREA_ALA	-30 	-90 	50 	2.90430822908e-14 	31.1699960711
GENERIC_OLIGOUREA_ALA	-30 	-90 	60 	5.74606131143e-13 	28.1850915781
GENERIC_OLIGOUREA_ALA	-30 	-90 	70 	2.49166591358e-12 	26.7180695876
GENERIC_OLIGOUREA_ALA	-30 	-90 	80 	5.68018729164e-12 	25.8940369099
GENERIC_OLIGOUREA_ALA	-30 	-90 	90 	8.5596134987e-12 	25.4839660788
GENERIC_OLIGOUREA_ALA	-30 	-90 	100 	9.43075389675e-12 	25.3870450758
GENERIC_OLIGOUREA_ALA	-30 	-90 	110 	9.14458273929e-12 	25.4178594623
GENERIC_OLIGOUREA_ALA	-30 	-90 	120 	9.38577359483e-12 	25.3918260204
GENERIC_OLIGOUREA_ALA	-30 	-90 	130 	1.17434783001e-11 	25.1677230677
GENERIC_OLIGOUREA_ALA	-30 	-90 	140 	1.78180316479e-11 	24.7508101575
GENERIC_OLIGOUREA_ALA	-30 	-90 	150 	2.81874653682e-11 	24.2921437273
GENERIC_OLIGOUREA_ALA	-30 	-90 	160 	4.03184781551e-11 	23.934211237
GENERIC_OLIGOUREA_ALA	-30 	-90 	170 	4.92289926486e-11 	23.7345383845
GENERIC_OLIGOUREA_ALA	-30 	-90 	180 	5.15094652346e-11 	23.6892555342
GENERIC_OLIGOUREA_ALA	-30 	-80 	-180 	4.73859542862e-10 	21.4701101612
GENERIC_OLIGOUREA_ALA	-30 	-80 	-170 	4.27709985046e-10 	21.5725757551
GENERIC_OLIGOUREA_ALA	-30 	-80 	-160 	3.32460310738e-10 	21.8245006292
GENERIC_OLIGOUREA_ALA	-30 	-80 	-150 	2.23203749885e-10 	22.222936085
GENERIC_OLIGOUREA_ALA	-30 	-80 	-140 	1.3826846629e-10 	22.7018239127
GENERIC_OLIGOUREA_ALA	-30 	-80 	-130 	9.38022257922e-11 	23.0898325311
GENERIC_OLIGOUREA_ALA	-30 	-80 	-120 	8.51331803816e-11 	23.1868042576
GENERIC_OLIGOUREA_ALA	-30 	-80 	-110 	1.06532278881e-10 	22.9625730886
GENERIC_OLIGOUREA_ALA	-30 	-80 	-100 	1.44171315254e-10 	22.6600188342
GENERIC_OLIGOUREA_ALA	-30 	-80 	-90 	1.1980804676e-10 	22.8451302642
GENERIC_OLIGOUREA_ALA	-30 	-80 	-80 	1.13171129989e-11 	25.2047051111
GENERIC_OLIGOUREA_ALA	-30 	-80 	-70 	7.36556664757e-17 	37.1471305961
GENERIC_OLIGOUREA_ALA	-30 	-80 	-60 	1.09711606118e-30 	68.9848678154
GENERIC_OLIGOUREA_ALA	-30 	-80 	-50 	1.07172479593e-48 	110.454815154
GENERIC_OLIGOUREA_ALA	-30 	-80 	-40 	2.33820865742e-63 	144.213475753
GENERIC_OLIGOUREA_ALA	-30 	-80 	-30 	1.97503241614e-71 	162.802956791
GENERIC_OLIGOUREA_ALA	-30 	-80 	-20 	2.70061849608e-72 	164.792645876
GENERIC_OLIGOUREA_ALA	-30 	-80 	-10 	1.61578270328e-69 	158.398551931
GENERIC_OLIGOUREA_ALA	-30 	-80 	0 	3.39277828836e-62 	141.538626626
GENERIC_OLIGOUREA_ALA	-30 	-80 	10 	2.28152064647e-50 	114.304412479
GENERIC_OLIGOUREA_ALA	-30 	-80 	20 	6.41058645536e-35 	78.7325274973
GENERIC_OLIGOUREA_ALA	-30 	-80 	30 	2.78382123739e-23 	51.9356326092
GENERIC_OLIGOUREA_ALA	-30 	-80 	40 	3.80293656569e-20 	44.7159283111
GENERIC_OLIGOUREA_ALA	-30 	-80 	50 	1.13562793022e-18 	41.3193459335
GENERIC_OLIGOUREA_ALA	-30 	-80 	60 	6.48238763961e-18 	39.5774427685
GENERIC_OLIGOUREA_ALA	-30 	-80 	70 	5.79939642807e-17 	37.3861927329
GENERIC_OLIGOUREA_ALA	-30 	-80 	80 	1.63684097063e-15 	34.0460082481
GENERIC_OLIGOUREA_ALA	-30 	-80 	90 	3.37583473047e-14 	31.0195486806
GENERIC_OLIGOUREA_ALA	-30 	-80 	100 	6.19674331856e-13 	28.1095823261
GENERIC_OLIGOUREA_ALA	-30 	-80 	110 	7.93994420343e-12 	25.559114868
GENERIC_OLIGOUREA_ALA	-30 	-80 	120 	3.72404140845e-11 	24.0136265442
GENERIC_OLIGOUREA_ALA	-30 	-80 	130 	8.54394108673e-11 	23.183213636
GENERIC_OLIGOUREA_ALA	-30 	-80 	140 	1.55864063833e-10 	22.5820368742
GENERIC_OLIGOUREA_ALA	-30 	-80 	150 	2.57944732332e-10 	22.0782757697
GENERIC_OLIGOUREA_ALA	-30 	-80 	160 	3.72137885681e-10 	21.7117566699
GENERIC_OLIGOUREA_ALA	-30 	-80 	170 	4.54086034535e-10 	21.5127344325
GENERIC_OLIGOUREA_ALA	-30 	-80 	180 	4.73859543453e-10 	21.47011016
GENERIC_OLIGOUREA_ALA	-30 	-70 	-180 	2.80754784083e-08 	17.3883692961
GENERIC_OLIGOUREA_ALA	-30 	-70 	-170 	2.53621344523e-08 	17.4900085448
GENERIC_OLIGOUREA_ALA	-30 	-70 	-160 	1.97388886165e-08 	17.7406751056
